Unnamed: 0,recipe,ingredient,quantity,unit
39548,Zweedse gehaktballetjes met room,halfvolle melk,75.0,g
39549,Zweedse gehaktballetjes met room,witbrood,105.0,g
39550,Zweedse gehaktballetjes met room,sjalot,60.0,g
39551,Zweedse gehaktballetjes met room,verse platte peterselie,20.0,g
39552,Zweedse gehaktballetjes met room,gemalen piment,4.0,g
39553,Zweedse gehaktballetjes met room,middelgroot ei,60.0,g
39554,Zweedse gehaktballetjes met room,half om half gehakt,600.0,g
39555,Zweedse gehaktballetjes met room,ongezouten roomboter,50.0,g
39556,Zweedse gehaktballetjes met room,tarwebloem,18.0,g
39557,Zweedse gehaktballetjes met room,rundvleesbouillon van tablet,250.0,g
39558,Zweedse gehaktballetjes met room,verse slagroom,50.0,g
39559,Zweedse gehaktballetjes met room,cranberrycompote,125.0,g
39601,Mara Grimms sabich (pitasandwich met aubergine en ei),eetrijpe mango,280.0,g
39602,Mara Grimms sabich (pitasandwich met aubergine en ei),knoflook,8.0,g
39603,Mara Grimms sabich (pitasandwich met aubergine en ei),komijnzaad,6.0,g
39604,Mara Grimms sabich (pitasandwich met aubergine en ei),chiliflakes,2.0,g
39605,Mara Grimms sabich (pitasandwich met aubergine en ei),verse koriander,18.0,g
39606,Mara Grimms sabich (pitasandwich met aubergine en ei),aubergine,300.0,g
39607,Mara Grimms sabich (pitasandwich met aubergine en ei),middelgroot ei,240.0,g
39608,Mara Grimms sabich (pitasandwich met aubergine en ei),zonnebloemolie,300.0,g
39609,Mara Grimms sabich (pitasandwich met aubergine en ei),tomaten,140.0,g
39610,Mara Grimms sabich (pitasandwich met aubergine en ei),snoepkomkommer,120.0,g
39611,Mara Grimms sabich (pitasandwich met aubergine en ei),verse platte peterselie,10.0,g
39612,Mara Grimms sabich (pitasandwich met aubergine en ei),citroen,32.5,g
39613,Mara Grimms sabich (pitasandwich met aubergine en ei),traditionele olijfolie,24.0,g
39614,Mara Grimms sabich (pitasandwich met aubergine en ei),pitabroodje,4.0,g
39615,Mara Grimms sabich (pitasandwich met aubergine en ei),tahina,200.0,g
39663,Spaghetti met spinazieballetjes,knoflook,16.0,g
39664,Spaghetti met spinazieballetjes,extra vierge olijfolie,96.6,g
39665,Spaghetti met spinazieballetjes,verse spinazie,600.0,g
39666,Spaghetti met spinazieballetjes,beschuit,1250.0,g
39667,Spaghetti met spinazieballetjes,parmezaanse kaas,100.0,g
39668,Spaghetti met spinazieballetjes,gedroogde rozemarijn,2.0,g
39669,Spaghetti met spinazieballetjes,middelgroot ei,60.0,g
39670,Spaghetti met spinazieballetjes,cherrytomaten,250.0,g
39671,Spaghetti met spinazieballetjes,rode peper,20.0,g
39672,Spaghetti met spinazieballetjes,verse spaghetti all'uovo,500.0,g
39756,Indiase rijstschotel met omelet en amandelen,rode ui,200.0,g
39757,Indiase rijstschotel met omelet en amandelen,cherrytomaten,250.0,g
39758,Indiase rijstschotel met omelet en amandelen,kikkererwten in blik,400.0,g
39759,Indiase rijstschotel met omelet en amandelen,olie,69.0,g
39760,Indiase rijstschotel met omelet en amandelen,garam masala,12.0,g
39761,Indiase rijstschotel met omelet en amandelen,basmatirijst,250.0,g
39762,Indiase rijstschotel met omelet en amandelen,kokosmelk,150.0,g
39763,Indiase rijstschotel met omelet en amandelen,water,750.0,g
39764,Indiase rijstschotel met omelet en amandelen,Peen,600.0,g
39765,Indiase rijstschotel met omelet en amandelen,knoflook,16.0,g
39766,Indiase rijstschotel met omelet en amandelen,verse platte peterselie,20.0,g
39767,Indiase rijstschotel met omelet en amandelen,scharrelei,240.0,g
39768,Indiase rijstschotel met omelet en amandelen,Amandelen,60.0,g
39816,Omelet met groene asperges,verse groene asperge,700.0,g
39817,Omelet met groene asperges,ongezouten roomboter,50.0,g
39818,Omelet met groene asperges,eiwit,500.0,g
39819,Omelet met groene asperges,verse selderij,40.0,g
39820,Omelet met groene asperges,parmezaanse kaas,50.0,g
39821,Omelet met groene asperges,verse spinazie,200.0,g
39822,Omelet met groene asperges,verse graatloze makreelfilet,150.0,g
39823,Omelet met groene asperges,speltbrood,480.0,g
39832,Oosterse mie met krokante speklapjes,verse gember,20.0,g
39833,Oosterse mie met krokante speklapjes,knoflook,16.0,g
39834,Oosterse mie met krokante speklapjes,speklapjes à la minute,350.0,g
39835,Oosterse mie met krokante speklapjes,woksaus ketjap sesam,240.0,g
39836,Oosterse mie met krokante speklapjes,mienestje,300.0,g
39837,Oosterse mie met krokante speklapjes,nasi-bamigroente,900.0,g
39838,Oosterse mie met krokante speklapjes,arachideolie,20.0,g
39859,Groentelasagne met mortadella,besciamellasausmix,250.0,g
39860,Groentelasagne met mortadella,halfvolle melk,500.0,g
39861,Groentelasagne met mortadella,lasagnebladen,1800.0,g
39862,Groentelasagne met mortadella,mortadella,200.0,g
39863,Groentelasagne met mortadella,diepvries gegrilde groenten,900.0,g
39864,Groentelasagne met mortadella,pastasaus basis kappertjes en oregano,390.0,g
39865,Groentelasagne met mortadella,parmezaanse kaas,50.0,g
39973,English breakfast,traditionele olijfolie,24.0,g
39974,English breakfast,braadworst,742.0,g
39975,English breakfast,ontbijtspek,8.0,g
39976,English breakfast,ahornsiroop,10.0,g
39977,English breakfast,tomaat,6.0,g
39978,English breakfast,witte bonen in tomatensaus,415.0,g
39979,English breakfast,tijgerbrood wit,480.0,g
39980,English breakfast,middelgroot ei,240.0,g
39981,Koolraapquiche met gerookte kip,diepvries deeg voor hartige taart,270.0,g
39982,Koolraapquiche met gerookte kip,koolraap,800.0,g
39983,Koolraapquiche met gerookte kip,ongezouten roomboter,45.0,g
39984,Koolraapquiche met gerookte kip,gesneden prei,300.0,g
39985,Koolraapquiche met gerookte kip,vadouvan kruidenmix,12.0,g
39986,Koolraapquiche met gerookte kip,middelgroot ei,240.0,g
39987,Koolraapquiche met gerookte kip,crème fraîche,240.0,g
39988,Koolraapquiche met gerookte kip,bosui,750.0,g
39989,Koolraapquiche met gerookte kip,Kipfilet,250.0,g
40016,Ham-kaaswitlof met romige aardappelpuree,witlof,800.0,g
40017,Ham-kaaswitlof met romige aardappelpuree,kruimige aardappelen,1200.0,g
40018,Ham-kaaswitlof met romige aardappelpuree,Ham,200.0,g
40019,Ham-kaaswitlof met romige aardappelpuree,Kaas,175.0,g
40020,Ham-kaaswitlof met romige aardappelpuree,gedroogde tijm,4.0,g
40021,Ham-kaaswitlof met romige aardappelpuree,ongezouten roomboter,60.0,g
40022,Ham-kaaswitlof met romige aardappelpuree,amandelschaafsel,55.0,g
40023,Ham-kaaswitlof met romige aardappelpuree,salade-ui,200.0,g
40024,Ham-kaaswitlof met romige aardappelpuree,halfvolle melk,100.0,g
40025,In ketjap gemarineerde kip uit de oven met wokgroenten,verse gember,20.0,g
40026,In ketjap gemarineerde kip uit de oven met wokgroenten,knoflook,32.0,g
40027,In ketjap gemarineerde kip uit de oven met wokgroenten,vloeibare honing,30.0,g
40028,In ketjap gemarineerde kip uit de oven met wokgroenten,ketjap manis,48.0,g
40029,In ketjap gemarineerde kip uit de oven met wokgroenten,olie,23.0,g
40030,In ketjap gemarineerde kip uit de oven met wokgroenten,scharrel kippenpoten naturel,720.0,g
40031,In ketjap gemarineerde kip uit de oven met wokgroenten,gele rijst,300.0,g
40032,In ketjap gemarineerde kip uit de oven met wokgroenten,salade-ui,100.0,g
40033,In ketjap gemarineerde kip uit de oven met wokgroenten,Kool,300.0,g
40034,In ketjap gemarineerde kip uit de oven met wokgroenten,wokgroente,400.0,g
40035,In ketjap gemarineerde kip uit de oven met wokgroenten,seroendeng,48.0,g
40298,Karbonade van de grill met frisse koolsalade,vastkokende aardappelen,1000.0,g
40299,Karbonade van de grill met frisse koolsalade,olie,69.0,g
40300,Karbonade van de grill met frisse koolsalade,zonnebloempitten,50.0,g
40301,Karbonade van de grill met frisse koolsalade,citroen,65.0,g
40302,Karbonade van de grill met frisse koolsalade,scharrelschouderkarbonade,320.0,g
40303,Karbonade van de grill met frisse koolsalade,medium handsinaasappel,240.0,g
40304,Karbonade van de grill met frisse koolsalade,Kool,300.0,g
40305,Karbonade van de grill met frisse koolsalade,Kool,300.0,g
40306,Karbonade van de grill met frisse koolsalade,yoghurtdressing met kruiden,75.0,g
40307,Karbonade van de grill met frisse koolsalade,verse peterselie,15.0,g
40308,Karbonade van de grill met frisse koolsalade,knoflook,8.0,g
40309,Chili con carne met rijst &amp; koffietwist,basmatirijst,150.0,g
40310,Chili con carne met rijst &amp; koffietwist,traditionele olijfolie,12.0,g
40311,Chili con carne met rijst &amp; koffietwist,mager rundergehakt,200.0,g
40312,Chili con carne met rijst &amp; koffietwist,picadillo,4.0,g
40313,Chili con carne met rijst &amp; koffietwist,chiliflakes,1.0,g
40314,Chili con carne met rijst &amp; koffietwist,knoflook,8.0,g
40315,Chili con carne met rijst &amp; koffietwist,kidneybonen in pot,200.0,g
40316,Chili con carne met rijst &amp; koffietwist,espressostick,1.8,g
40317,Chili con carne met rijst &amp; koffietwist,water,60.0,g
40318,Chili con carne met rijst &amp; koffietwist,verse Mexicaanse roerbakgroente,400.0,g
40319,Chili con carne met rijst &amp; koffietwist,gepelde tomaten in blik,400.0,g
40320,Chili con carne met rijst &amp; koffietwist,ketjap manis,24.0,g
40321,Chili con carne met rijst &amp; koffietwist,peterselie,15.0,g
40322,Gegrilde halloumi met zelfgemaakte rucolahummus,gekookte bietjes,500.0,g
40323,Gegrilde halloumi met zelfgemaakte rucolahummus,geschrapte worteltjes,500.0,g
40324,Gegrilde halloumi met zelfgemaakte rucolahummus,knoflook,8.0,g
40325,Gegrilde halloumi met zelfgemaakte rucolahummus,komijn (djinten),8.0,g
40326,Gegrilde halloumi met zelfgemaakte rucolahummus,olie,46.0,g
40327,Gegrilde halloumi met zelfgemaakte rucolahummus,couscous,250.0,g
40328,Gegrilde halloumi met zelfgemaakte rucolahummus,kokend water,300.0,g
40329,Gegrilde halloumi met zelfgemaakte rucolahummus,citroen,65.0,g
40330,Gegrilde halloumi met zelfgemaakte rucolahummus,rucola,40.0,g
40331,Gegrilde halloumi met zelfgemaakte rucolahummus,kikkererwten in blik,200.0,g
40332,Gegrilde halloumi met zelfgemaakte rucolahummus,Kaas,450.0,g
40333,Penne met gehaktballetjes en venkel-tomatensaus,middelgrote ui,200.0,g
40334,Penne met gehaktballetjes en venkel-tomatensaus,knoflook,16.0,g
40335,Penne met gehaktballetjes en venkel-tomatensaus,milde olijfolie,36.0,g
40336,Penne met gehaktballetjes en venkel-tomatensaus,Paprika,125.0,g
40337,Penne met gehaktballetjes en venkel-tomatensaus,venkelknol,280.0,g
40338,Penne met gehaktballetjes en venkel-tomatensaus,biologischepassatadipomodoro,690.0,g
40339,Penne met gehaktballetjes en venkel-tomatensaus,kippenbouillontablet,5.0,g
40340,Penne met gehaktballetjes en venkel-tomatensaus,gehaktballen,240.0,g
40341,Penne met gehaktballetjes en venkel-tomatensaus,penne,300.0,g
40342,Penne met gehaktballetjes en venkel-tomatensaus,veldsla,35.0,g
40343,Malse scharrelkip met een Caribische touch en spicy bonen,verse Franse friet,700.0,g
40344,Malse scharrelkip met een Caribische touch en spicy bonen,olie,46.0,g
40345,Malse scharrelkip met een Caribische touch en spicy bonen,Griekse yoghurt,170.0,g
40346,Malse scharrelkip met een Caribische touch en spicy bonen,kruiden,4.5,g
40347,Malse scharrelkip met een Caribische touch en spicy bonen,scharrelkipfilet,300.0,g
40348,Malse scharrelkip met een Caribische touch en spicy bonen,chorizoworst,60.0,g
40349,Malse scharrelkip met een Caribische touch en spicy bonen,verse sperziebonen,500.0,g
40350,Malse scharrelkip met een Caribische touch en spicy bonen,rode ui,100.0,g
40351,Malse scharrelkip met een Caribische touch en spicy bonen,komkommer,400.0,g
40352,Malse scharrelkip met een Caribische touch en spicy bonen,azijn,750.0,g
40353,Malse scharrelkip met een Caribische touch en spicy bonen,mayonaise,24.0,g
40374,Geroosterde Italiaanse kip met groenten van de bakplaat,aubergine,300.0,g
40375,Geroosterde Italiaanse kip met groenten van de bakplaat,courgette,300.0,g
40376,Geroosterde Italiaanse kip met groenten van de bakplaat,koelverse aardappelschijfjes,900.0,g
40377,Geroosterde Italiaanse kip met groenten van de bakplaat,olie,46.0,g
40378,Geroosterde Italiaanse kip met groenten van de bakplaat,trostomaat,500.0,g
40379,Geroosterde Italiaanse kip met groenten van de bakplaat,knoflook,16.0,g
40380,Geroosterde Italiaanse kip met groenten van de bakplaat,scharrel kipdijfilet,400.0,g
40381,Geroosterde Italiaanse kip met groenten van de bakplaat,gedroogde Italiaanse kruiden,2.0,g
40382,Geroosterde Italiaanse kip met groenten van de bakplaat,parmezaanse kaas,90.0,g
40383,Geroosterde Italiaanse kip met groenten van de bakplaat,rucola,40.0,g
40384,"Scharrelbraadworst met boerenkool, ui en rauwkost uit de wok",olie,58.0,g
40385,"Scharrelbraadworst met boerenkool, ui en rauwkost uit de wok",scharrel braadworst,400.0,g
40386,"Scharrelbraadworst met boerenkool, ui en rauwkost uit de wok",witte bonen in blik,1600.0,g
40387,"Scharrelbraadworst met boerenkool, ui en rauwkost uit de wok",zoete puntpaprika,260.0,g
40388,"Scharrelbraadworst met boerenkool, ui en rauwkost uit de wok",knoflook,16.0,g
40389,"Scharrelbraadworst met boerenkool, ui en rauwkost uit de wok",kraanwater,120.0,g
40390,"Scharrelbraadworst met boerenkool, ui en rauwkost uit de wok",gedroogde rozemarijn,1.0,g
40391,"Scharrelbraadworst met boerenkool, ui en rauwkost uit de wok",verse boerenkool,300.0,g
40392,"Scharrelbraadworst met boerenkool, ui en rauwkost uit de wok",koelverse rauwkost Amsterdamse ui,150.0,g
40393,Wortel-pompoen-linzensoep met een Aziatische twist,koelverse sereh citroengras,20.0,g
40394,Wortel-pompoen-linzensoep met een Aziatische twist,verse gember,20.0,g
40395,Wortel-pompoen-linzensoep met een Aziatische twist,winterpeen,500.0,g
40396,Wortel-pompoen-linzensoep met een Aziatische twist,koelverse pompoenstukjes,400.0,g
40397,Wortel-pompoen-linzensoep met een Aziatische twist,gedroogde rode linzen,200.0,g
40398,Wortel-pompoen-linzensoep met een Aziatische twist,groentebouillon,20.0,g
40399,Wortel-pompoen-linzensoep met een Aziatische twist,kraanwater,1500.0,g
40400,Wortel-pompoen-linzensoep met een Aziatische twist,rol vers bladerdeeg,100.0,g
40401,Wortel-pompoen-linzensoep met een Aziatische twist,olie,23.0,g
40402,Wortel-pompoen-linzensoep met een Aziatische twist,sesamzaad,5.0,g
40403,Wortel-pompoen-linzensoep met een Aziatische twist,middelgroot ei,240.0,g
40404,Wortel-pompoen-linzensoep met een Aziatische twist,tuinkers,20.0,g
40442,Ham-preibal met stoemp en saus Balls &amp; Glory,prei,200.0,g
40443,Ham-preibal met stoemp en saus Balls &amp; Glory,gekookte ham,20.0,g
40444,Ham-preibal met stoemp en saus Balls &amp; Glory,ongezouten roomboter,75.0,g
40445,Ham-preibal met stoemp en saus Balls &amp; Glory,geraspte belegen kaas,100.0,g
40446,Ham-preibal met stoemp en saus Balls &amp; Glory,middelgroot ei,60.0,g
40447,Ham-preibal met stoemp en saus Balls &amp; Glory,half om half gehakt,750.0,g
40448,Ham-preibal met stoemp en saus Balls &amp; Glory,paneermeel,50.0,g
40449,Ham-preibal met stoemp en saus Balls &amp; Glory,Aardappel,1000.0,g
40450,Ham-preibal met stoemp en saus Balls &amp; Glory,wortel,570.0,g
40451,Ham-preibal met stoemp en saus Balls &amp; Glory,Kool,350.0,g
40452,Ham-preibal met stoemp en saus Balls &amp; Glory,spruitjes,350.0,g
40453,Ham-preibal met stoemp en saus Balls &amp; Glory,traditionele olijfolie,12.0,g
